idpozo,pet_2024,pet_2025,gas_2024,gas_2025,var_pet,var_gas
114456,0.0,0.0,0.0,0.0,,
114457,0.0,0.0,0.0,0.0,,
114458,0.0,0.0,0.0,0.0,,
114472,235.4,175.64,394.38,396.86,-25.39,0.63
114481,0.0,0.0,0.0,0.0,,
114483,0.0,0.0,0.0,0.0,,
114484,354.55,238.48,424.49,300.73,-32.74,-29.15
114498,49.29,71.72,3.58,15.86,45.51,343.02
114499,49.29,71.71,3.58,15.86,45.49,343.02
114500,199.57999999999998,185.41,173.46,143.89000000000001,-7.1,-17.05
114501,399.18,370.8,346.90999999999997,287.74,-7.11,-17.06
114502,399.18,370.81,346.90999999999997,287.74,-7.11,-17.06
114503,559.8,347.27,130.53,38.38,-37.97,-70.6
114504,0.0,0.0,0.0,0.0,,
114509,669.76,663.8,367.15,113.69,-0.89,-69.03
114510,246.07999999999998,52.72,190.93,9.629999999999999,-78.58,-94.96
114511,0.0,0.0,0.0,0.0,,
114512,79.36,90.25999999999999,16.36,96.4,13.73,489.24
114513,44.82,103.0,15.16,59.379999999999995,129.81,291.69
114514,43.51,100.0,14.72,57.64,129.83,291.58
114515,43.51,100.0,14.72,57.64,129.83,291.58
114516,747.04,715.98,69.72,63.81,-4.16,-8.48
114517,747.03,715.97,69.72,63.81,-4.16,-8.48
114521,36.02,0.0,7.86,0.0,-100.0,-100.0
114529,0.0,0.0,0.0,0.0,,
114541,0.0,0.0,0.0,0.0,,
114542,0.0,0.0,0.0,0.0,,
114543,155.88,135.54,357.98,343.39,-13.05,-4.08
114544,166.88,222.13,936.9,969.95,33.11,3.53
114545,0.0,0.0,0.0,0.0,,
114546,166.88,222.12,936.9,969.95,33.1,3.53
114548,0.0,0.0,0.0,0.0,,
114549,56.85,99.17,80.67,90.43,74.44,12.1
114550,37.91,66.12,53.78,60.29,74.41,12.1
114557,658.67,602.13,644.99,822.69,-8.58,27.55
114561,0.0,0.0,0.0,0.0,,
114562,646.5899999999999,554.1,281.29,320.87,-14.3,14.07
114563,646.5699999999999,554.09,281.29,320.87,-14.3,14.07
114564,0.0,0.0,0.0,0.0,,
114569,3309.02,1918.733,1330.37,1260.34,-42.02,-5.26
114570,0.0,0.0,0.0,0.0,,
114571,743.6800000000001,621.5093899999999,567.66,195.16,-16.43,-65.62
114599,195.72,112.96,33.43,19.51,-42.28,-41.64
114602,0.0,0.0,0.0,0.0,,
114603,0.0,0.0,0.0,0.0,,
114609,0.0,0.0,0.0,0.0,,
114612,0.0,0.0,0.0,0.0,,
114615,63.9,80.99,4.640000000000001,8.18,26.74,76.29
114616,95.84,121.48,6.95,12.27,26.75,76.55
114620,720.51,772.74,417.28,365.73,7.25,-12.35
114621,480.34000000000003,515.16,278.19,243.84,7.25,-12.35
114623,356.53,296.26,348.96,241.76999999999998,-16.9,-30.72
114624,0.0,0.0,0.0,0.0,,
114625,256.69,262.59000000000003,195.07999999999998,145.72,2.3,-25.3
114629,0.0,0.0,0.0,0.0,,
114630,0.0,0.0,0.0,0.0,,
114640,0.0,0.0,0.0,0.0,,
114650,393.97,325.52,1526.22,657.59,-17.37,-56.91
114651,0.0,0.0,0.0,0.0,,
114663,75.12,1150.3,216.54000000000002,486.87,1431.28,124.84
114664,3.95,60.550000000000004,11.4,25.62,1432.91,124.74
114668,569.43,252.9,1220.43,667.28,-55.59,-45.32
114670,2548.35,2723.33,2910.84,2005.2,6.87,-31.11
114672,0.0,0.0,0.0,0.0,,
114674,0.0,0.0,0.0,0.0,,
114675,0.0,0.0,0.0,0.0,,
114681,205.19,192.43,9.73,8.2,-6.22,-15.72
114682,381.06,357.38,18.06,15.2,-6.21,-15.84
114684,0.0,0.0,0.0,0.0,,
114685,2078.54,1784.07,1372.21,1186.95,-14.17,-13.5
114691,0.0,0.0,0.0,0.0,,
114692,0.0,0.0,0.0,0.0,,
114693,149.51,189.62,466.28000000000003,702.69,26.83,50.7
114694,149.48,189.61,466.28000000000003,702.69,26.85,50.7
114695,0.0,0.0,0.0,0.0,,
114701,0.0,0.0,0.0,0.0,,
114702,984.1,718.2,71.78,49.14,-27.02,-31.54
114703,624.09,475.01,52.44,67.71,-23.89,29.12
114704,307.74,312.15,218.51,68.8,1.43,-68.51
114711,920.77,879.09,1064.57,1033.35,-4.53,-2.93
114716,12.41,0.68,0.4,0.21,-94.52,-47.5
114719,0.0,0.0,0.0,0.0,,
114720,0.0,0.0,0.0,0.0,,
114723,0.0,0.0,0.0,0.0,,
114727,89.7,100.84,0.11,0.11,12.42,0.0
114728,0.0,0.0,0.0,0.0,,
114731,0.0,0.0,0.0,0.0,,
114732,0.0,0.0,0.0,0.0,,
114733,0.0,0.0,0.0,0.0,,
114734,0.0,0.0,0.0,0.0,,
114735,0.0,0.0,0.0,0.0,,
114741,0.0,0.0,0.0,0.0,,
114744,0.0,0.0,0.0,0.0,,
114746,0.0,0.0,0.0,0.0,,
114747,1393.05,728.5600000000001,0.5800000000000001,0.42000000000000004,-47.7,-27.59
114748,0.0,0.0,0.0,0.0,,
114749,723.1,787.5,0.36,0.61,8.91,69.44
114751,248.16,196.15,0.4,0.48,-20.96,20.0
114754,544.45,554.72,0.4,0.47,1.89,17.5
114755,0.0,0.0,0.0,0.0,,
114760,136.53,191.15,0.6799999999999999,2.0700000000000003,40.01,204.41
114761,15.18,21.23,0.04,0.21,39.86,425.0
114762,57.21,41.68,0.12,0.13,-27.15,8.33
114763,228.82,166.7,0.31,0.43,-27.15,38.71
114764,34.83,31.130000000000003,0.01,0.02,-10.62,100.0
114766,313.48,280.17,0.37,0.41000000000000003,-10.63,10.81
114769,2315.82,2245.19,0.42,0.51,-3.05,21.43
114771,0.0,0.0,0.0,0.0,,
114772,0.0,0.0,0.0,0.0,,
114774,406.14,470.27,0.12,0.13999999999999999,15.79,16.67
114775,1155.94,1338.4,0.28,0.42,15.78,50.0
114777,899.91,874.53,0.44999999999999996,0.52,-2.82,15.56
114779,1071.75,864.95,0.4,0.47,-19.3,17.5
114780,537.8,402.01,0.4,0.65,-25.25,62.5
114800,257.5,351.67999999999995,1.69,0.85,36.57,-49.7
114802,0.0,0.0,0.0,0.0,,
114803,1594.83,1040.15,2.19,1.85,-34.78,-15.53
114804,0.0,0.0,0.0,0.0,,
114816,0.0,0.0,0.0,0.0,,
114817,0.0,0.0,0.0,0.0,,
114818,2836.81,2241.57,2.09,2.07,-20.98,-0.96
114858,482.52,185.63,502.8,265.26,-61.53,-47.24
114860,920.77,879.1,1064.57,1033.35,-4.53,-2.93
114865,0.0,0.0,6580.89,4438.25,,-32.56
114866,0.0,0.0,6592.8099999999995,5036.66,,-23.6
114871,817.01,711.318,2885.92,2849.9211,-12.94,-1.25
114872,86.05,48.844,1323.77,1387.9316000000001,-43.24,4.85
114873,0.0,0.0,0.0,0.0,,
114875,1167.95909,1094.88152,0.0,0.0,-6.26,
114876,0.0,0.0,835.09,732.79,,-12.25
114880,0.0,0.0,0.0,0.0,,
114882,0.0,0.0,0.0,0.0,,
114883,0.0,0.0,0.0,0.0,,
114884,0.0,0.0,1048.92,921.5,,-12.15
114885,0.0,0.0,0.0,0.0,,
114888,0.0,0.0,2492.82,2958.24,,18.67
114889,0.0,0.0,0.0,0.0,,
114890,410.435975,573.97915,0.0,0.0,39.85,
114891,260.23452,317.901936,0.0,0.0,22.16,
114894,702.29,121.27,108.56,14.32,-82.73,-86.81
114895,84.500357,28.955175,360.3,335.7,-65.73,-6.83
114896,764.5600000000001,75.41,91.64,8.35,-90.14,-90.89
114899,1584.99,205.26,69.11,7.0,-87.05,-89.87
114902,0.0,0.0,0.0,0.0,,
114903,0.0,0.0,19025.1,18124.79,,-4.73
114904,0.0,0.0,0.0,0.0,,
114906,0.0,0.0,0.0,0.0,,
114907,1032.55,725.73,110.5,76.31,-29.71,-30.94
114908,0.0,0.0,0.0,0.0,,
114911,0.0,0.0,0.0,0.0,,
114913,0.0,0.0,0.0,0.0,,
114914,0.0,0.0,0.0,0.0,,
114915,0.0,0.0,0.0,0.0,,
114917,0.0,0.0,0.0,0.0,,
114919,0.0,0.0,896.59,739.15,,-17.56
114922,0.0,0.0,0.0,0.0,,
114924,264.08,244.708,76.83,77.7467,-7.34,1.19
114927,6.02,2.34,119.32,110.5924,-61.13,-7.31
114931,0.0,0.0,0.0,0.0,,
114934,0.0,0.0,0.0,0.0,,
114938,67.92,31.18,1324.88,1411.6845,-54.09,6.55
114939,0.0,0.0,654.63,557.54,,-14.83
114940,493.83305,344.23734,16284.891,12372.3262,-30.29,-24.03
114941,0.0,0.0,0.0,0.0,,
114943,0.0,0.0,832.28,1202.6200000000001,,44.5
114946,7.24,2.65,141.16,120.2396,-63.4,-14.82
114951,0.0,0.0,0.0,0.0,,
114955,135.07,0.0,74.11,0.0,-100.0,-100.0
114956,0.0,0.0,0.0,0.0,,
114963,0.0,0.0,0.0,0.0,,
114964,56.69,23.49,1118.32,1080.1902,-58.56,-3.41
114969,97.58,44.56,1899.07,2005.4011,-54.33,5.6
114976,0.0,0.0,0.0,0.0,,
114977,211.1,175.16899999999998,119.3,98.8709,-17.02,-17.12
114978,213.35,204.733,115.19,115.6987,-4.04,0.44
114979,6.47,3.18,116.64,134.6367,-50.85,15.43
114982,0.0,0.0,0.0,0.0,,
114997,0.0,0.0,0.0,0.0,,
114999,207.81,209.422,114.73,103.4184,0.78,-9.86
115008,3.75,1.52,74.34,67.5069,-59.47,-9.19
115009,0.0,0.0,0.0,0.0,,
115010,403.83,393.572,534.75,481.9507,-2.54,-9.87
115017,0.0,0.0,0.0,0.0,,
115019,222.87,213.407,128.71,120.8196,-4.25,-6.13
115022,221.2,170.699,94.12,100.6792,-22.83,6.97
115024,421.39,314.675,431.03999999999996,383.4064,-25.32,-11.05
115027,13.254871,14.555492,170.96932,225.07987,9.81,31.65
115028,0.0,0.0,0.0,0.0,,
115030,7.61959,6.789698,194.9306,108.92012,-10.89,-44.12
115036,0.0,0.0,0.0,0.0,,
115041,0.0,0.0,382.28000000000003,309.4,,-19.06
115057,0.0,0.0,1843.8,1588.45,,-13.85
115061,0.0,0.0,254.88,143.89000000000001,,-43.55
115062,0.0,0.0,159.26999999999998,136.94,,-14.02
115091,150.06,167.92,204.66,177.03,11.9,-13.5
115092,0.0,0.0,837.83,513.55,,-38.7
115098,0.0,0.0,639.03,511.74,,-19.92
115103,0.0,0.0,0.0,0.0,,
115187,7.58,3.23,150.75,149.5972,-57.39,-0.76
115193,252.8,155.399,62.15,47.2179,-38.53,-24.03
115234,174.6,143.95000000000002,55.72,50.736,-17.55,-8.94
115246,217.49,0.0,33.95,0.0,-100.0,-100.0
115251,7.65,3.58,149.6,162.4505,-53.2,8.59
115268,513.15,871.23,56.03,82.47,69.78,47.19
115269,0.0,0.0,0.0,0.0,,
115270,1077.67,1451.94,75.12,68.32000000000001,34.73,-9.05
115271,1526.3,908.14,65.88,58.45,-40.5,-11.28
115272,1373.95,1003.3100000000001,122.13,131.39000000000001,-26.98,7.58
115273,1455.31,974.22,70.76,62.18,-33.06,-12.13
115275,1795.03,1275.7,105.11,58.26,-28.93,-44.57
115277,0.0,0.0,0.0,0.0,,
115278,0.0,0.0,0.0,0.0,,
115279,0.0,0.0,0.0,0.0,,
115280,0.0,0.0,0.0,0.0,,
115283,385.89,439.36,50.86,29.15,13.86,-42.69
115284,797.99,834.4300000000001,71.35,61.23,4.57,-14.18
115285,0.0,0.0,0.0,0.0,,
115286,0.0,0.0,0.0,0.0,,
115287,0.0,0.0,0.0,0.0,,
115288,0.0,0.0,0.0,0.0,,
115289,617.39,57.36,96.23,5.720000000000001,-90.71,-94.06
115290,0.0,14.670000000000002,0.0,8.21,,
115291,415.0,270.12,84.86,57.67,-34.91,-32.04
115292,0.0,0.0,0.0,0.0,,
115294,3184.6,2278.88,85.09,90.29,-28.44,6.11
115295,0.0,0.0,0.0,0.0,,
115296,706.14,300.78,66.2,22.86,-57.41,-65.47
115297,0.0,0.0,0.0,0.0,,
115298,381.5,102.78,0.0,0.0,-73.06,
115299,381.5,102.80000000000001,2025.57,474.34000000000003,-73.05,-76.58
115300,0.0,0.0,0.0,0.0,,
115301,2075.2,1588.71,106.74000000000001,126.56,-23.44,18.57
115302,0.0,0.0,0.0,0.0,,
115303,0.0,0.0,0.0,0.0,,
115304,0.0,0.0,0.0,0.0,,
115306,0.0,0.0,0.0,0.0,,
115309,0.0,0.0,0.0,0.0,,
115310,1665.03,951.0100000000001,93.07,24.27,-42.88,-73.92
115313,0.0,0.0,0.0,0.0,,
115314,0.0,0.0,0.0,0.0,,
115315,0.0,0.0,0.0,0.0,,
115376,262.28000000000003,120.02,102.77,58.32,-54.24,-43.25
115430,1677.3899999999999,1570.92,70.18,43.89,-6.35,-37.46
115435,541.10205,458.63643,0.0,0.0,-15.24,
115438,715.43833,381.671306,0.0,0.0,-46.65,
115439,1090.00982,750.82376,129.026338,160.263013,-31.12,24.21
115446,0.0,0.0,0.0,0.0,,
115447,0.0,0.0,0.0,0.0,,
115448,603.38092,418.258019,0.0,0.0,-30.68,
115451,884.21883,898.49229,0.0,0.0,1.61,
115452,4.814918,0.0,0.0,0.0,-100.0,
115454,0.0,0.0,0.0,0.0,,
115455,0.0,0.0,0.0,0.0,,
115457,0.0,0.0,0.0,0.0,,
115458,0.0,0.0,0.0,0.0,,
115460,331.901159,353.22935,0.0,0.0,6.43,
115461,0.0,0.0,0.0,0.0,,
115465,1331.88567,954.8801599999999,0.0,0.0,-28.31,
115466,0.0,0.0,0.0,0.0,,
115467,1374.0489,883.32553,0.0,0.0,-35.71,
115468,1392.7795,1078.7455,0.0,0.0,-22.55,
115469,579.2601500000001,478.98442,0.0,0.0,-17.31,
115470,0.0,0.0,0.0,0.0,,
115474,693.6136300000001,507.02479,0.0,0.0,-26.9,
115476,0.0,0.0,2284.6987,2613.9672,,14.41
115477,0.0,0.0,0.0,0.0,,
115481,0.0,0.0,0.0,0.0,,
115482,742.54343,323.08292,0.0,0.0,-56.49,
115483,701.17406,565.98341,0.0,0.0,-19.28,
115484,0.0,0.0,0.0,0.0,,
115487,1283.03983,949.10421,0.0,0.0,-26.03,
115488,669.18375,381.92347,0.0,0.0,-42.93,
115489,1431.4493,1208.68953,0.0,0.0,-15.56,
115490,939.11861,1067.39328,0.0,0.0,13.66,
115491,840.16165,694.17127,0.0,0.0,-17.38,
115492,0.0,0.0,0.0,0.0,,
115494,0.0,0.0,0.0,0.0,,
115495,2448.5318,2005.1127999999999,0.0,0.0,-18.11,
115497,0.0,0.0,0.0,0.0,,
115498,0.0,0.0,0.0,0.0,,
115500,0.0,0.0,0.0,0.0,,
115501,0.0,0.0,0.0,0.0,,
115506,0.0,0.0,0.0,0.0,,
115513,0.0,0.0,0.0,0.0,,
115515,796.24339,783.30927,0.0,0.0,-1.62,
115516,982.91767,962.11549,0.0,0.0,-2.12,
115518,0.0,0.0,0.0,0.0,,
115519,520.04679,527.73513,0.0,0.0,1.48,
115521,0.0,0.0,0.0,0.0,,
115523,0.0,0.0,0.0,0.0,,
115526,378.21748,425.60791,0.0,0.0,12.53,
115528,0.0,0.0,0.0,0.0,,
115529,0.0,0.0,0.0,0.0,,
115530,0.0,0.0,0.0,0.0,,
115531,0.0,0.0,0.0,0.0,,
115534,0.0,0.0,0.0,0.0,,
115536,1159.0732600000001,51.34651,0.0,0.0,-95.57,
115539,1348.93037,1204.60077,0.0,0.0,-10.7,
115540,1217.02618,845.89343,0.0,0.0,-30.5,
115541,1051.22269,1200.83844,0.0,0.0,14.23,
115542,1190.29505,1073.95416,0.0,0.0,-9.77,
115543,297.75279,304.62769000000003,7848.7964,7089.4459,2.31,-9.67
115549,700.57,233.48999999999998,70.38,37.34,-66.67,-46.95
115554,215.1,89.25,9.24,4.94,-58.51,-46.54
115557,0.0,0.0,0.0,0.0,,
115559,271.68,701.31,30.43,50.480000000000004,158.14,65.89
115563,678.38,717.4,103.47,80.9,5.75,-21.81
115564,453.36,451.94,95.91,78.53,-0.31,-18.12
115569,0.0,0.0,0.0,0.0,,
115570,0.0,0.0,0.0,0.0,,
115572,0.0,0.0,0.0,0.0,,
115573,0.0,0.0,0.0,0.0,,
115574,0.0,0.0,0.0,0.0,,
115576,931.29,1104.35,49.9,52.89,18.58,5.99
115578,295.83,323.15,45.04,32.949999999999996,9.24,-26.84
115579,15.77,27.18,1.9100000000000001,1.32,72.35,-30.89
115580,378.88,652.23,45.72,31.65,72.15,-30.77
115581,595.82,0.86,66.95,0.86,-99.86,-98.72
115582,0.0,0.0,0.0,0.0,,
115583,0.0,0.0,0.0,0.0,,
115585,1603.95,1092.51,63.58,44.05,-31.89,-30.72
115587,0.0,0.0,0.0,0.0,,
115591,0.0,0.0,0.0,0.0,,
115592,0.0,0.0,0.0,0.0,,
115594,129.94,973.77,12.11,75.7,649.4,525.1
115604,0.0,0.0,3468.9,2319.4,,-33.14
115605,0.0,0.0,10621.1,4947.86,,-53.41
115606,0.0,0.0,13053.01,11799.7,,-9.6
115614,0.0,0.0,8788.53,5214.76,,-40.66
115615,0.0,0.0,8419.710000000001,5223.27,,-37.96
115616,0.0,0.0,1490.84,1317.27,,-11.64
115617,0.0,0.0,2978.8900000000003,2673.49,,-10.25
115638,70.56,208.12,42.87,95.87,194.95,123.63
115640,913.43,1609.97,119.25999999999999,55.52,76.26,-53.45
115646,156.66,451.06,72.14,86.96,187.92,20.54
115647,48.22,326.58,22.240000000000002,139.69,577.27,528.1
115650,42.53,17.57,52.56,15.39,-58.69,-70.72
115658,1004.79,874.92,141.58,105.1,-12.93,-25.77
115667,0.0,0.0,13664.539999999999,11171.15,,-18.25
115671,432.14,0.0,133.01,0.0,-100.0,-100.0
115677,0.0,0.0,0.0,0.0,,
115686,997.95,747.29,1285.6200000000001,624.77,-25.12,-51.4
115688,0.0,0.0,0.0,0.0,,
115689,0.0,0.0,0.0,0.0,,
115691,0.0,0.0,0.0,0.0,,
115700,420.91,481.56,107.82000000000001,100.04,14.41,-7.22
115701,0.0,0.0,0.0,0.0,,
115708,2446.11,1792.1599999999999,217.39,190.01,-26.73,-12.59
115720,0.0,0.0,866.12,802.4100000000001,,-7.36
115726,1772.2,1337.2,20196.35,17399.28,-24.55,-13.85
115727,1276.99,1145.73,10003.880000000001,8366.0,-10.28,-16.37
115729,59.55,46.37,2330.63,1924.97,-22.13,-17.41
115730,0.0,0.0,0.0,0.0,,
115733,3.48,5.25,789.69,654.17,50.86,-17.16
115734,5.36,6.8,1120.6299999999999,940.75,26.87,-16.05
115735,1994.1399999999999,2269.3,18759.46,18066.57,13.8,-3.69
115736,0.0,0.0,0.0,0.0,,
115737,1469.64,1050.66,15091.89,12774.24,-28.51,-15.36
115738,1530.01,1208.42,17000.95,13331.7,-21.02,-21.58
115739,1258.34,997.67,16336.82,14281.45,-20.72,-12.58
115742,275.46,163.73,6393.1900000000005,4684.09,-40.56,-26.73
115744,0.21,0.78,163.54,138.0,271.43,-15.62
115745,0.0,0.0,0.0,0.0,,
115746,361.08,0.0,3872.67,0.0,-100.0,-100.0
115747,1431.67,893.97,18743.13,14787.63,-37.56,-21.1
115748,498.09,349.37,8985.49,8537.71,-29.86,-4.98
115749,1461.53,1311.6599999999999,11383.33,10248.47,-10.25,-9.97
115750,490.96000000000004,354.65,2849.44,2199.28,-27.76,-22.82
115753,5395.85,1615.66,402.67,243.51999999999998,-70.06,-39.52
115757,805.35,861.2,11852.49,10313.25,6.93,-12.99
115758,0.0,0.0,546.58,721.82,,32.06
115759,1071.06,872.9,13551.31,12750.35,-18.5,-5.91
115762,0.0,0.0,0.0,0.0,,
115763,1137.73,689.99,12488.48,11280.09,-39.35,-9.68
115770,0.0,0.0,0.0,0.0,,
115775,0.0,0.0,0.0,0.0,,
115780,0.0,0.0,0.0,0.0,,
115781,0.0,0.0,0.0,0.0,,
115782,0.0,0.0,0.0,0.0,,
115785,0.0,0.0,0.0,0.0,,
115791,168.10999999999999,159.14,6056.43,6095.13,-5.34,0.64
115792,0.0,0.0,0.0,0.0,,
115794,29.46,188.7,6900.11,5701.900000000001,540.53,-17.37
115795,545.79,493.29,11062.14,9354.61,-9.62,-15.44
115796,1945.02,9.68,19823.010000000002,105.69,-99.5,-99.47
115798,22.77,14.71,563.56,402.35,-35.4,-28.61
115799,1058.23,976.12,9480.869999999999,7617.74,-7.76,-19.65
115800,0.0,0.0,0.0,0.0,,
115801,102.28,78.88,2770.71,2201.49,-22.88,-20.54
115804,413.46,141.06,90.2,35.79,-65.88,-60.32
115805,0.0,0.0,0.0,0.0,,
115807,11.78,11.43,467.68,485.01,-2.97,3.71
115809,172.18,24.25,1266.25,1356.4,-85.92,7.12
115810,53.47,52.25,881.48,951.03,-2.28,7.89
115812,556.95,196.07999999999998,4467.55,4703.62,-64.79,5.28
115813,58.29,28.82,990.64,570.0500000000001,-50.56,-42.46
115814,728.34,300.89,9172.130000000001,4832.07,-58.69,-47.32
115815,342.81,261.99,6490.09,5735.37,-23.58,-11.63
115821,66.37,12.6,920.5600000000001,689.95,-81.02,-25.05
115822,0.0,0.0,0.0,0.0,,
115823,0.0,0.0,0.0,0.0,,
115824,842.15,716.59,12185.94,10033.34,-14.91,-17.66
115825,1096.7,1044.08,17116.0,16452.89,-4.8,-3.87
115826,28.47,12.58,682.99,420.51,-55.81,-38.43
115827,1628.85,1294.56,13688.66,11077.58,-20.52,-19.07
115828,261.85,0.0,1115.47,0.0,-100.0,-100.0
115829,0.0,0.0,0.0,0.0,,
115830,1205.3600000000001,505.05,7750.68,2597.62,-58.1,-66.49
115831,947.34,483.1,9343.37,7917.91,-49.0,-15.26
115832,471.19,580.85,3918.15,4998.96,23.27,27.58
115833,221.18,79.37,655.02,475.38,-64.12,-27.43
115834,0.0,0.0,41.83,30.34,,-27.47
115838,1097.68,783.97,10050.35,6945.15,-28.58,-30.9
115840,11.88,15.0,366.14,465.29,26.26,27.08
115843,52.35,0.0,44.37,22.52,-100.0,-49.24
115844,0.0,0.0,0.0,0.0,,
115845,0.0,0.0,0.0,0.0,,
115847,870.66,1688.74,4879.5,9337.99,93.96,91.37
115848,2515.21,1745.71,11046.37,9113.92,-30.59,-17.49
115849,154.46,57.57,4661.18,2435.34,-62.73,-47.75
115850,0.0,0.0,0.0,0.0,,
115851,0.0,0.0,6978.61,2164.52,,-68.98
115853,195.8,610.03,1553.52,1436.51,211.56,-7.53
115854,1113.18,597.25,5500.6,4057.2200000000003,-46.35,-26.24
115855,514.47,321.65,88.59,76.36,-37.48,-13.81
115856,699.96,655.37,8455.83,9473.84,-6.37,12.04
115860,337.81,493.54,3212.59,4908.14,46.1,52.78
115862,527.02,265.23,4685.12,1547.42,-49.67,-66.97
115863,0.0,0.0,0.0,0.0,,
115864,307.23,140.28,5579.76,3207.8,-54.34,-42.51
115865,0.0,0.0,0.0,0.0,,
115866,229.69,110.24,726.8199999999999,454.61,-52.0,-37.45
115867,431.82,395.77,2231.76,2054.54,-8.35,-7.94
115868,0.0,0.0,0.0,0.0,,
115869,280.87,646.49,2435.42,1851.32,130.17,-23.98
115870,837.87,371.26,8609.04,4003.99,-55.69,-53.49
115871,0.0,0.0,0.0,0.0,,
115872,0.0,0.0,0.0,0.0,,
115873,0.0,0.0,5684.1,3973.56,,-30.09
115876,421.09,450.76,2050.75,1967.08,7.05,-4.08
115877,0.0,0.0,0.0,0.0,,
115881,1250.04,1067.18,8479.42,6243.62,-14.63,-26.37
115883,931.5,4.64,5086.7,27.12,-99.5,-99.47
115884,0.0,0.0,0.0,0.0,,
115885,739.98,373.32,3880.85,2583.95,-49.55,-33.42
115886,338.51,53.65,344.78,25.91,-84.15,-92.49
115888,2.29,4.96,162.02,291.02,116.59,79.62
115889,0.0,0.0,0.0,0.0,,
115890,1233.28,753.8,15436.88,13467.06,-38.88,-12.76
115894,407.63,434.54,425.39,449.27,6.6,5.61
115899,144.82,118.64,308.38,241.35,-18.08,-21.74
115904,3292.48,3035.0299999999997,16744.32,13014.18,-7.82,-22.28
115905,0.0,0.0,0.0,0.0,,
115906,487.27,261.67,1196.22,1294.66,-46.3,8.23
115909,0.0,0.0,0.0,0.0,,
115910,80.1,73.94,1796.51,1719.72,-7.69,-4.27
115911,0.0,0.0,0.0,0.0,,
115912,472.6,208.77,2442.49,1826.69,-55.83,-25.21
115914,125.83,239.88,24.1,38.95,90.64,61.62
115915,0.0,0.0,0.0,0.0,,
115916,0.0,0.0,0.0,0.0,,
115918,0.0,0.0,0.0,0.0,,
115919,659.29,808.57,8665.380000000001,9516.0,22.64,9.82
115920,0.0,0.0,0.0,0.0,,
115921,67.87,291.11,650.5,726.61,328.92,11.7
115922,0.0,0.0,0.0,0.0,,
115923,418.25,60.21,12682.71,12596.960000000001,-85.6,-0.68
115924,0.0,0.0,0.0,0.0,,
115925,0.0,0.0,867.06,480.31,,-44.6
115926,0.0,0.0,0.0,0.0,,
115927,0.0,0.0,0.0,0.0,,
115929,0.0,0.0,0.0,0.0,,
115930,101.28999999999999,71.18,426.97,536.75,-29.73,25.71
115931,0.0,0.0,0.0,0.0,,
115932,23.57,20.02,746.04,727.37,-15.06,-2.5
115933,0.0,0.0,0.0,0.0,,
115934,0.0,0.0,0.0,0.0,,
115935,0.0,0.0,0.0,0.0,,
115936,878.79,662.35,61.72,44.59,-24.63,-27.75
115937,0.0,0.0,0.0,0.0,,
115938,59.8,57.71,1378.07,1399.4099999999999,-3.49,1.55
115941,0.0,0.0,0.0,0.0,,
115942,98.12,86.87,648.64,587.36,-11.47,-9.45
115948,0.0,0.0,0.0,0.0,,
115949,226.32,170.58,2011.57,1798.07,-24.63,-10.61
115954,141.73,135.54,29.23,26.419999999999998,-4.37,-9.61
115957,0.0,0.0,0.0,0.0,,
115968,0.0,0.0,0.0,0.0,,
115969,508.93,856.06,79.18,136.4,68.21,72.27
115970,0.0,0.0,0.0,0.0,,
115971,1279.04,973.25,1162.24,860.61,-23.91,-25.95
115972,0.0,0.0,0.0,0.0,,
115973,32.83,18.54,960.82,482.15,-43.53,-49.82
115974,0.0,0.0,0.0,0.0,,
115975,288.12,126.58,3082.84,2084.37,-56.07,-32.39
115976,0.0,0.0,0.0,0.0,,
115977,78.06,38.55,2683.76,1435.47,-50.61,-46.51
115978,325.74,140.16,60.91,29.71,-56.97,-51.22
115979,5337.54,3767.2,1513.44,1002.73,-29.42,-33.74
115986,1107.31,592.87,12907.92,11066.87,-46.46,-14.26
115987,0.0,0.0,0.0,0.0,,
115988,1477.92,1268.03,11887.88,9372.37,-14.2,-21.16
115989,0.0,0.0,0.0,0.0,,
115990,1292.92,972.54,15637.64,14402.119999999999,-24.78,-7.9
115991,2548.87,2243.02,19157.3,16465.67,-12.0,-14.05
115994,0.0,0.0,0.0,0.0,,
115995,88.45,53.8,2087.21,1446.16,-39.17,-30.71
115996,424.63,322.49,14147.720000000001,9194.54,-24.05,-35.01
115997,59.05,49.68,1516.0,1380.21,-15.87,-8.96
116001,0.0,0.0,0.0,0.0,,
116002,1225.39,1134.34,14765.4,13070.73,-7.43,-11.48
116003,0.0,0.0,0.0,0.0,,
116004,212.78,0.0,3261.7400000000002,0.0,-100.0,-100.0
116006,113.48,76.42,54.62,38.5,-32.66,-29.51
116011,0.0,0.0,0.0,0.0,,
116012,293.23,242.85,339.25,266.06,-17.18,-21.57
116014,0.0,0.0,0.0,0.0,,
116019,0.0,0.0,0.0,0.0,,
116020,34.06,10.15,549.28,222.06,-70.2,-59.57
116023,0.0,0.0,0.0,0.0,,
116024,1274.63,815.58,17086.16,13423.39,-36.01,-21.44
116026,365.96000000000004,615.96,3059.4,2704.32,68.31,-11.61
116027,136.84,201.5,5728.42,5347.2,47.25,-6.65
116028,25.52,24.82,1081.32,1070.32,-2.74,-1.02
116029,0.0,0.0,0.0,0.0,,
